post_id,username,platform,post_type,post_date,likes,comments,shares,engagement_rate,sponsorship,brand_name,revenue_generated,ad_spent,category,region,follower_count,campaign_duration_days
P8113,@jdoe,LinkedIn,image,12/7/2023,1090121,498,973,N/A,yes,Adiddas,"USD 3,031.88",1797.0438,fashion,USA,1725549,10
P7978,@sarah123,LinkedIn,image,3/20/2023,47086,114,,,no,Pepsi,"₹2,745",532.0770903,food,Canada,,
P3690,@alex_99,LinkedIn,text,8-Nov-24,1934662,2294,1582,,,Google,"$2,878.96 ",USD 384.08,food,United States,1752297,19
P1417,@finance_guru,Twitter,image,30/09/2025,47221,3453,411,N/A,Yes,Google,"2,199.53 INR",$778.57 ,tech,Germany,,
P7736,@alex,TikTok,video,13/07/2025,38396,,957,,no,Sony,446.5169542,,fitness,USA,,
P2508,@the_real_amy,Instagram,reel,24/09/2022,35010,,1948,,no,Samsung,133.25 INR,"1,197.67 INR",fashion,Australia,1.2M,34
P8436,@finance_guru,Instagram,text,18/05/2022,1382188,,,13.85,,Netflix,2848.835784,,travel,Canada,10k,48
P1007,@johndoe,Instagram,video,7/28/2022,238,2607,,5.43,No,Nike,"1,052.96 INR",,finance,Australia,,29
P9932,@travelwithsam,LinkedIn,video,3/23/2023,37158,4951,,N/A,Yes,Adidas,"USD 4,898.74",,food,U.K.,2431492,9999
P8401,@jdoe,TikTok,reel,19-Jul-23,,,1126,10.92,Yes,Nike,"USD 4,329.56",,food,Germany,4719284,49
P9785,@johndoe,LinkedIn,image,11/27/2022,1292464,,1788,N/A,Yes,Samsung,₹586,"1,481.83 INR",fitness,United States,500,9999
P6217,@the_real_amy,YouTube,video,24/08/2022,36468,2463,,,No,Adiddas,899.5171225,1659.49481,food,Canada,,9999
P4865,@travelwithsam,Twitter,reel,9/6/2024,36661,,631,,Yes,,"$4,800.85 ",1405.638644,fitness,Canada,500,
P6997,@travelwithsam,YouTube,text,11/23/2022,732405,2472,498,5.54,yes,,"₹1,912",,fashion,India,500,9999
P9753,@alex,LinkedIn,reel,7/24/2024,,,1436,,,Pepsi,"$2,868.69 ","₹1,540",tech,United States,,9999
P3129,@jdoe,LinkedIn,reel,10-May-25,29100,,,11.77,,,"₹4,768",USD 75.58,tech,India,,
P8825,@jdoe,Twitter,video,1/19/2025,1696049,,383,,No,Pepsi,1766.557892,"$1,924.86 ",fitness,U.S.,500,
P3521,@johndoe,LinkedIn,video,7/1/2025,1806517,2565,715,,no,Sony,"$1,410.76 ",126.96 INR,food,Germany,,
P6437,@the_real_amy,YouTube,text,3-Mar-22,,3406,,14.91,Yes,Pepsi,3963.113658,"1,048.77 INR",fitness,India,500,
P7456,@finance_guru,TikTok,video,12/8/2024,1710412,4177,833,10.13,yes,CocaCola,1434.005585,,fitness,U.K.,500,9999
P2304,@johndoe,YouTube,image,11/28/2023,2382,,,2.87,,Netflix,"₹3,188","USD 1,478.72",food,India,10k,
P7409,@sarah123,YouTube,text,29/07/2022,14162,,,,,Pepsi,1975.928834,,finance,India,,59
P2220,@sarah123,TikTok,video,9/20/2023,,2890,,,Yes,Google,4750.406532,"1,219.77 INR",fitness,UK,,9999
P6353,@alex_99,TikTok,image,29-Oct-23,,,897,N/A,yes,Adidas,"USD 4,173.47",$538.27 ,tech,India,500,49
P2787,@sarah123,YouTube,image,2-Feb-22,48008,670,1147,,yes,Sony,"₹3,116",951.7112632,tech,Canada,10k,9999
P9425,@jdoe,LinkedIn,image,11-Jul-23,48536,249,,,no,Gogle,"$3,097.81 ",1047.441996,tech,United States,10k,48
P3745,@techietom,Instagram,reel,7/10/2024,552413,,,2.53,,Adiddas,4679.111181,"1,618.78 INR",food,U.K.,1.2M,
P8014,@the_real_amy,LinkedIn,video,9/16/2023,,,,N/A,,Samsung,"USD 1,434.09",USD 843.93,travel,UK,1609295,9999
P6308,@sarah123,YouTube,text,10/12/2023,35710,1925,924,13.25,Yes,,USD 821.92,₹459,tech,United States,10k,17
P8356,@sarah123,LinkedIn,reel,10/23/2022,,990,898,,,Adidas,"₹2,800",USD 567.82,finance,Canada,10k,
P2030,@finance_guru,YouTube,video,1/17/2025,930948,,,2.33,No,Netflix,692.1959736,"USD 1,407.37",travel,U.S.,10k,12
P9724,@the_real_amy,Twitter,video,2/6/2025,36284,53,527,N/A,No,Sony,508.39 INR,1770.964266,fashion,UK,1.2M,40
P2478,@the_real_amy,TikTok,video,3/15/2025,,,385,10.01,no,Samsung,"USD 3,945.27",USD 641.70,finance,Australia,1.2M,30
P8256,@techietom,Twitter,video,5/10/2022,1059113,,,N/A,no,,"$1,243.39 ","₹1,099",fitness,U.S.,10k,16
P3357,@johndoe,Instagram,image,4-Aug-25,939385,2561,1201,4.95,yes,Gogle,818.1986641,428.20 INR,fashion,Canada,10k,9999
P5049,@johndoe,Twitter,reel,25/03/2023,4886,,,10.57,no,Sony,3957.290871,"USD 1,111.89",travel,U.S.,500,
P6424,@alex,LinkedIn,video,6/20/2024,284514,,,N/A,No,Nike,"4,063.28 INR","₹1,450",food,Australia,10k,1
P1889,@johndoe,LinkedIn,image,21/07/2022,1105535,,,10.81,No,Samsung,"USD 2,477.12",,finance,India,1.2M,
P9426,@techietom,LinkedIn,reel,17/12/2023,922,2950,1813,,,Adiddas,"3,816.93 INR","1,879.45 INR",finance,Germany,1.2M,9999
P2533,@sarah123,Instagram,image,12/12/2023,48564,2435,,13.87,no,Apple,"USD 1,049.88",472.57 INR,fitness,U.K.,10k,9999
P9189,@alex,Instagram,reel,8/20/2024,37701,1363,,9.99,,Nike,"1,548.81 INR",1735.71391,fashion,India,10k,9999
P2462,@alex_99,Instagram,video,4/20/2022,1964071,768,1700,N/A,no,Adidas,₹797,,fashion,Australia,,9999
P8068,@alex_99,LinkedIn,video,17-Mar-22,15228,,,1.66,No,Google,257.1630396,USD 892.98,fitness,Australia,,5
P6351,@travelwithsam,Instagram,reel,4/7/2025,,1837,689,,Yes,CocaCola,"USD 3,270.60",USD 207.26,fashion,U.S.,1.2M,6
P4749,@the_real_amy,Instagram,text,9/20/2022,2103,,,N/A,,Nkie,"USD 1,008.59",699.95 INR,tech,India,2449808,7
P3017,@finance_guru,Instagram,image,10/16/2022,12391,4325,,,No,Apple,2770.990115,₹614,fashion,UK,4816629,
P2753,@sarah123,Twitter,video,17-Sep-22,1017472,1205,,,No,Adidas,"₹1,426",$123.04 ,food,USA,,9999
P8396,@sarah123,YouTube,text,4/10/2024,,,298,N/A,Yes,Apple,"$3,177.09 ","USD 1,420.66",tech,USA,,9999
P2811,@sarah123,TikTok,video,5/30/2023,,,1474,N/A,Yes,Adiddas,"USD 3,401.49",₹850,fashion,Australia,500,35
P3652,@alex,Twitter,reel,27-Mar-24,1439022,3471,252,N/A,Yes,Google,₹657,,fitness,Germany,953622,
P7694,@travelwithsam,Instagram,reel,22/06/2022,423258,2964,498,N/A,Yes,Pepsi,"3,367.46 INR",,finance,U.S.,,48
P8128,@finance_guru,Twitter,video,22/08/2022,6644,165,1438,6.98,no,Google,"$1,694.09 ",575.4506046,travel,UK,2927553,24
P5165,@the_real_amy,LinkedIn,video,5/28/2025,,,,,No,Pepsi,"3,000.99 INR",,tech,USA,10k,
P1408,@travelwithsam,Instagram,reel,5/21/2024,,,1876,N/A,no,CocaCola,₹367,"1,398.95 INR",tech,USA,1.2M,
P6161,@alex_99,TikTok,image,26-Feb-25,10776,4478,,N/A,,Netflix,"USD 2,363.43",,fitness,India,,2
P8589,@johndoe,LinkedIn,reel,1/8/2025,401994,2258,,11.79,,Adidas,1314.832363,"USD 1,615.66",fitness,Australia,1923467,11
P3854,@lifestylelina,YouTube,reel,9-Sep-24,,2587,,N/A,Yes,CocaCola,"$3,762.04 ",$764.01 ,fashion,Australia,10k,59
P8655,@sarah123,Twitter,video,1/6/2024,,2827,1585,N/A,yes,Apple,3365.170936,"$1,136.93 ",finance,USA,4602231,54
P1367,@alex,LinkedIn,reel,10/28/2022,1085257,,1701,,yes,Google,₹322,"USD 1,318.53",tech,U.S.,419329,
P8170,@techietom,Instagram,video,3/15/2025,1441628,,1178,12.25,,Pepsi,"4,854.02 INR",₹608,fashion,Australia,,
P2376,@alex,YouTube,text,5/4/2025,1327222,1098,276,,Yes,TATA,"2,723.47 INR",$946.55 ,fashion,Canada,3368351,9999
P7938,@the_real_amy,Twitter,text,4/15/2023,1018074,,,N/A,Yes,CocaCola,3368.541095,300.87 INR,finance,USA,1.2M,19
P7523,@alex_99,YouTube,text,8/8/2022,,,615,N/A,no,Nkie,"₹3,230",1348.384915,finance,U.K.,,9999
P3505,@the_real_amy,Twitter,text,11/7/2022,,4188,,,no,CocaCola,"4,183.68 INR",USD 497.31,finance,USA,500,20
P9221,@techietom,YouTube,video,6/29/2023,,4000,,,,Netflix,"₹2,921",813.2619154,finance,USA,,9999
P2850,@johndoe,LinkedIn,image,2-Jul-22,1313735,1141,,,Yes,Adidas,"₹2,006","1,505.79 INR",finance,U.S.,244377,3
P5169,@lifestylelina,YouTube,image,1/12/2023,1020759,89,,N/A,no,Sony,"₹3,218","1,746.27 INR",tech,India,10k,13
P5737,@sarah123,YouTube,image,28-May-24,1370704,2789,,N/A,,Apple,₹159,"USD 1,912.30",food,UK,1859497,26
P3383,@jdoe,YouTube,image,1/24/2025,42570,,,,,TATA,"3,790.25 INR","$1,862.72 ",finance,UK,500,
P8214,@alex_99,Twitter,reel,16/06/2025,,4391,,N/A,,CocaCola,"$4,246.56 ",1679.469262,fashion,Canada,,
P7250,@jdoe,Instagram,video,4/30/2022,544755,,,10.36,,Nkie,1670.266772,$627.11 ,tech,United States,1.2M,46
P5258,@alex,YouTube,reel,19/08/2025,,2566,975,,No,Pepsi,"$3,429.69 ",1192.013078,food,Canada,1895054,9999
P8125,@sarah123,TikTok,reel,8-Feb-24,,3327,,7.33,yes,Nike,172.6273391,271.7734918,finance,United States,,9999
P6054,@travelwithsam,TikTok,text,1/5/2025,,,1257,,no,Gogle,"$1,347.55 ","USD 1,862.79",food,Australia,,
P6685,@sarah123,YouTube,image,8/11/2022,33998,884,1757,6.43,yes,Pepsi,"USD 4,292.33",808.87 INR,fashion,Canada,1.2M,9999
P2698,@johndoe,Twitter,video,10/10/2023,14715,3856,,2.49,no,CocaCola,₹636,"1,926.56 INR",food,Australia,500,29
P9102,@alex_99,Instagram,reel,4/20/2025,22418,,1121,N/A,Yes,Nike,"USD 4,085.66","1,034.14 INR",tech,Germany,500,9999
P2817,@techietom,Twitter,text,12/3/2022,35179,762,275,N/A,no,Nkie,"USD 4,418.27","$1,571.19 ",travel,United States,2298405,38
P6075,@the_real_amy,Instagram,video,25-Jan-24,2775,4659,,,yes,Netflix,"1,743.64 INR","1,177.48 INR",finance,Australia,,20
P3386,@the_real_amy,Twitter,text,8/28/2025,36738,2040,,,yes,CocaCola,"USD 3,994.73",,fitness,UK,1.2M,9999
P3725,@johndoe,LinkedIn,reel,27/02/2023,37099,1942,359,14.17,no,Sony,"4,676.54 INR","1,074.53 INR",fitness,U.S.,1.2M,9999
P4184,@finance_guru,Instagram,reel,5/21/2023,49343,861,567,N/A,Yes,Nike,"₹2,718","USD 1,795.48",fitness,Germany,1.2M,
P5695,@alex,Instagram,image,3/22/2024,,636,,N/A,Yes,Adiddas,"USD 4,157.23",₹459,travel,USA,500,9999
P2755,@techietom,LinkedIn,reel,19/05/2025,44825,,,,Yes,Nkie,"USD 1,307.81",854.9949535,fashion,U.K.,500,9999
P8884,@alex,Twitter,video,5/11/2025,1822199,,1399,9.69,,TATA,778.06 INR,"USD 1,024.98",finance,Canada,1.2M,
P4709,@lifestylelina,LinkedIn,text,25-Dec-22,1013438,4106,,,no,Nkie,"USD 3,421.07",$72.86 ,fitness,Germany,10k,5
P4474,@lifestylelina,Twitter,video,11/24/2024,,1289,1447,3.65,No,TATA,$797.19 ,"1,319.06 INR",tech,United States,,9999
P1183,@the_real_amy,Twitter,image,3/3/2022,23906,3183,1851,12.26,Yes,Adidas,₹966,32.55489562,food,Canada,500,17
P3265,@techietom,YouTube,image,15-Sep-24,19520,,990,5.65,,TATA,"₹1,479",USD 578.73,fitness,U.S.,500,9999
P7212,@johndoe,Instagram,video,8-Jan-22,,,,N/A,no,Adiddas,"$1,616.14 ",,fashion,Australia,1.2M,
P9874,@finance_guru,Twitter,image,6-Apr-23,33455,,971,13.55,Yes,CocaCola,"2,207.76 INR",$184.06 ,fitness,U.K.,598404,
P7639,@sarah123,YouTube,video,26/08/2023,9486,,,,,Adidas,257.6904438,,finance,Canada,500,9999
P8024,@the_real_amy,LinkedIn,image,1/16/2024,,,659,N/A,,Gogle,2195.572719,"$1,270.56 ",food,Australia,1.2M,9999
P1095,@the_real_amy,Twitter,video,2/18/2024,,,1743,,,Sony,165.6994751,$44.55 ,fashion,U.K.,1.2M,12
P2222,@lifestylelina,TikTok,reel,8/31/2023,,1234,443,,No,,"USD 1,711.29",235.56 INR,food,U.S.,,57
P7003,@alex_99,Twitter,image,7/9/2024,1824463,2959,,N/A,,Netflix,"₹2,981",₹354,finance,U.K.,1.2M,9999
P7542,@jdoe,LinkedIn,reel,1/1/2022,47448,2877,,,yes,Samsung,"$2,456.23 ","₹1,559",tech,United States,4753792,45
P8954,@johndoe,LinkedIn,text,7/28/2023,953220,,,4.2,,Netflix,"₹2,324",556.89 INR,fashion,United States,919634,54
P1966,@techietom,Instagram,image,9/13/2024,1887430,2892,1695,N/A,yes,Netflix,"$2,290.49 ",,food,Canada,511662,
P3230,@alex_99,Twitter,text,4/11/2023,3262,,52,,Yes,Nkie,"$4,435.25 ","USD 1,313.87",fashion,U.S.,3200950,9999
P3307,@johndoe,TikTok,text,24-Feb-25,29932,2785,,,,Netflix,"$2,988.56 ",,food,U.S.,1.2M,32
P2354,@lifestylelina,Instagram,video,29/08/2024,839574,,,N/A,Yes,Adiddas,"1,106.03 INR","USD 1,190.36",food,Canada,1.2M,9999
P7892,@johndoe,Twitter,reel,9/6/2023,1633471,3682,905,3.94,yes,Google,810.9588909,₹807,tech,UK,1.2M,59
P4733,@techietom,TikTok,video,25-Jan-25,7243,,,,,Netflix,242.64 INR,"₹1,177",fitness,UK,10k,
P6967,@travelwithsam,TikTok,reel,23-Jun-25,1823736,,,N/A,yes,Adidas,USD 284.79,,food,USA,1.2M,58
P2365,@travelwithsam,Instagram,image,9/26/2025,46675,4478,1429,10.96,yes,,2990.62977,"USD 1,804.63",tech,Australia,10k,45
P7077,@alex_99,Twitter,video,7/22/2025,,,499,N/A,No,,USD 144.53,"1,408.32 INR",fitness,USA,500,9999
P6234,@johndoe,LinkedIn,image,11/20/2022,,,1920,10.27,Yes,Adiddas,"₹4,470",,travel,U.K.,1231296,17
P8597,@alex_99,Instagram,reel,7/24/2022,,4204,1302,,Yes,CocaCola,4834.731439,1267.433031,travel,Australia,10k,8
P2941,@lifestylelina,Instagram,video,9/15/2023,985050,3545,,N/A,,CocaCola,"$3,386.65 ","$1,332.85 ",tech,Canada,10k,9999
P3855,@alex,Instagram,image,30-Mar-23,,,155,14.07,,CocaCola,2170.620803,"USD 1,944.61",tech,Germany,,9999
P8020,@techietom,Instagram,reel,3/12/2025,,,1534,N/A,no,Nike,"₹2,857",,food,USA,4116241,
P1045,@techietom,YouTube,text,4-Apr-25,28684,497,,,yes,TATA,"₹1,351","₹1,002",fitness,India,10k,30
P2732,@travelwithsam,Twitter,text,9/24/2022,,,,11.41,yes,Adidas,"$1,704.16 ","$1,265.77 ",tech,India,10k,
P1760,@finance_guru,TikTok,image,3/16/2025,1745171,,1224,N/A,Yes,Apple,974.5122967,₹299,travel,U.S.,500,9999
P9897,@sarah123,Twitter,image,31-Jul-23,39390,2431,,7.71,No,Gogle,$119.03 ,,food,India,500,
P4056,@finance_guru,Twitter,video,26-Jul-24,,2696,1717,N/A,Yes,Gogle,"2,988.30 INR",₹790,fashion,United States,1.2M,9999
P3800,@alex_99,YouTube,video,2/6/2024,,,,N/A,No,Nike,"$2,999.40 ",USD 229.07,fashion,Germany,299283,9999
P8598,@alex_99,YouTube,image,20-Apr-25,,2951,,N/A,yes,Pepsi,"$1,861.91 ",1545.60511,food,Germany,,9999
P5523,@finance_guru,Instagram,video,11/7/2024,25920,3303,,8.38,,Adidas,"USD 3,558.71",957.500421,fashion,Germany,10k,9999
P3547,@sarah123,YouTube,text,4/1/2025,,1504,415,14.93,,Google,882.20 INR,,tech,Germany,10k,21
P1591,@alex,Twitter,video,21/01/2022,,4485,,,,TATA,"₹3,291","$1,720.51 ",tech,U.K.,2949811,51
P1770,@johndoe,Instagram,image,9/25/2022,4917,,1968,3.36,No,Pepsi,696.39 INR,"₹1,701",fitness,India,500,
P3652,@travelwithsam,TikTok,video,9/28/2022,,,1172,0.14,Yes,TATA,1754.950026,"1,656.35 INR",food,Canada,2383462,9999
P3471,@lifestylelina,Instagram,text,5/17/2022,25662,,667,,No,CocaCola,"$4,332.69 ",318.2427076,fashion,USA,500,6
P7450,@lifestylelina,Twitter,reel,11/10/2022,11410,4069,1051,6.36,No,Adidas,"USD 2,530.38","1,769.60 INR",food,USA,,9999
P7175,@sarah123,TikTok,reel,12/6/2023,,3797,,,No,Nkie,"$1,537.49 ",₹863,fitness,India,1.2M,9999
P3478,@the_real_amy,TikTok,video,5-Dec-23,,307,1593,,no,Gogle,$716.71 ,,fashion,India,1.2M,9999
P4293,@alex_99,Twitter,text,6/23/2022,662422,2747,,N/A,No,,4754.336498,,finance,United States,1.2M,35
P6993,@techietom,YouTube,video,13/03/2022,,4891,896,,yes,Google,"₹4,739","USD 1,333.42",finance,India,4721053,18
P6906,@techietom,TikTok,reel,16-Apr-25,,,1743,N/A,no,Pepsi,"1,372.03 INR",780.8086115,fitness,Australia,1.2M,38
P9773,@johndoe,YouTube,video,4-Dec-23,,,,,Yes,Samsung,1995.485951,$764.62 ,food,UK,1.2M,56
P5524,@alex,Twitter,video,20/08/2022,450679,,,,no,CocaCola,967.56 INR,USD 646.19,finance,Canada,4825074,
P6189,@the_real_amy,TikTok,video,11/19/2022,5698,,509,,No,TATA,USD 656.57,,fitness,Germany,2016828,
P7035,@jdoe,LinkedIn,text,9/12/2022,41875,3081,,8.54,,Sony,"3,306.04 INR","$1,922.10 ",tech,U.S.,270646,24
P3680,@techietom,TikTok,image,8/19/2022,,1977,,4.84,no,Adiddas,"USD 1,845.60",352.436385,food,UK,10k,9999
P1764,@alex,TikTok,reel,1/7/2022,292971,,,13.14,No,Google,"1,151.69 INR",264.11 INR,food,Canada,1.2M,47
P4192,@sarah123,Twitter,image,26/09/2023,6305,,433,,No,Nkie,1661.144054,$91.26 ,fashion,United States,1.2M,
P6666,@alex_99,Instagram,video,7/9/2022,,4182,,N/A,Yes,Samsung,"$3,476.88 ",435.23 INR,finance,Australia,500,9999
P3768,@sarah123,TikTok,text,12/9/2025,366909,3970,,N/A,yes,Nkie,₹183,"1,262.34 INR",fashion,United States,10k,25
P6734,@the_real_amy,YouTube,video,5/16/2024,1743952,,1749,10.52,No,Google,4473.426281,USD 2.85,food,U.K.,2366385,9999
P3042,@alex,LinkedIn,reel,3/21/2022,,,249,N/A,No,Adiddas,"$4,881.81 ",778.18 INR,tech,United States,1592673,
P4281,@the_real_amy,Instagram,text,29-Dec-24,,983,,N/A,no,,1150.193811,"₹1,264",fitness,Australia,500,
P3527,@sarah123,LinkedIn,text,4/6/2023,,,470,2.26,Yes,,"₹4,912",,fashion,USA,1.2M,9999
P5449,@the_real_amy,Instagram,video,5/17/2022,25105,,,0.95,no,Google,4114.211784,USD 675.07,fitness,Canada,,40
P1939,@travelwithsam,LinkedIn,image,3/27/2023,1977954,,,1.66,Yes,Samsung,USD 81.25,"USD 1,117.78",tech,U.K.,10k,
P8014,@techietom,Instagram,image,12/23/2022,,,502,N/A,yes,Pepsi,"USD 2,393.96",USD 627.66,food,U.K.,1.2M,5
P3246,@jdoe,TikTok,text,1/14/2023,34484,4538,,,no,Netflix,$133.69 ,₹752,finance,Australia,500,29
P7611,@alex,Instagram,video,16/03/2025,,2799,,N/A,Yes,CocaCola,123.7992168,₹992,fitness,United States,500,9999
P1463,@finance_guru,Twitter,video,9/28/2022,1151442,,,N/A,,Apple,"$2,399.10 ",,food,India,500,9999
P6486,@finance_guru,Instagram,text,25/09/2023,,,,N/A,no,,4683.048451,"USD 1,396.57",fashion,U.S.,2585681,9999
P3298,@the_real_amy,TikTok,text,9/9/2024,41574,1719,1518,0.78,no,TATA,"USD 2,951.16","1,549.19 INR",food,UK,2006034,52
P1553,@travelwithsam,Twitter,video,29-Feb-24,739872,,,N/A,no,Apple,"3,343.64 INR",595.49 INR,finance,UK,500,9999
P6867,@jdoe,LinkedIn,reel,6/22/2024,,4856,1214,,No,TATA,"₹1,608",75.27 INR,travel,Canada,4462402,9999
P4846,@the_real_amy,Instagram,reel,26/04/2024,1386821,,1231,4.88,No,Netflix,3488.87139,USD 15.91,travel,United States,500,
P5007,@alex_99,TikTok,image,9/18/2023,,,,,yes,CocaCola,"4,616.89 INR",USD 496.03,travel,India,500,9999
P3102,@lifestylelina,LinkedIn,image,30-Apr-25,13136,,,,No,Samsung,"USD 1,170.75",527.5887104,fitness,United States,,
P8843,@lifestylelina,YouTube,reel,9/22/2022,337069,,71,N/A,,Nike,4096.983473,"$1,867.52 ",fashion,U.S.,10k,54
P5557,@alex,Twitter,image,5/16/2023,,,,N/A,No,Adiddas,"USD 1,771.35","USD 1,568.74",travel,United States,4818411,
P9663,@lifestylelina,TikTok,video,3-Aug-24,,,,13.94,Yes,Samsung,"₹3,631","₹1,646",fitness,U.S.,500,
P6361,@lifestylelina,LinkedIn,text,5-Feb-25,,985,,N/A,yes,Apple,"3,403.83 INR","1,110.75 INR",tech,India,10k,
P5796,@travelwithsam,Twitter,image,25/05/2023,,1411,784,N/A,No,,"$2,776.11 ",₹593,fashion,United States,1.2M,
P1821,@the_real_amy,Instagram,video,11-Mar-25,,,1422,9.87,yes,Netflix,"1,541.23 INR",831.37 INR,finance,USA,500,9999
P1768,@the_real_amy,TikTok,image,14/11/2022,772747,2466,,,yes,Adiddas,USD 368.84,,tech,India,,
P6409,@the_real_amy,YouTube,video,20/01/2022,18019,,,5.92,No,Netflix,"USD 2,269.86","₹1,508",fashion,United States,936283,24
P7993,@travelwithsam,Twitter,reel,23-Jul-24,1865520,3398,362,3.15,Yes,Apple,"₹1,187",,food,Australia,1742388,
P5437,@the_real_amy,YouTube,reel,16/12/2022,,,,N/A,yes,Gogle,USD 330.49,$421.22 ,fashion,Germany,179501,14
P7776,@the_real_amy,YouTube,text,17-Apr-22,34724,4558,,N/A,No,,"$4,057.02 ",,fitness,United States,3848689,
P3524,@jdoe,LinkedIn,reel,7/1/2024,419674,,1935,,Yes,CocaCola,"3,228.86 INR",$520.90 ,finance,United States,,
P5081,@finance_guru,TikTok,text,6/6/2023,1655289,1307,,7.64,,Adidas,USD 940.40,1605.328902,fitness,Canada,10k,
P1810,@johndoe,LinkedIn,reel,6/11/2025,,757,135,1.59,yes,Google,$475.47 ,,food,USA,2037003,
P5170,@finance_guru,TikTok,video,26/12/2022,,3558,1580,,Yes,Sony,562.6665764,"₹1,389",finance,U.S.,500,
P1024,@johndoe,YouTube,text,4/25/2025,36343,,102,,yes,,"₹4,293",,food,Canada,10k,57
P7185,@techietom,LinkedIn,reel,12/2/2022,39887,2845,,,yes,Nike,"$4,392.18 ","1,681.24 INR",finance,U.K.,1601241,
P8411,@techietom,Twitter,text,28/04/2024,924516,,422,,,Samsung,987.86 INR,"₹1,248",food,India,1.2M,34
P3583,@finance_guru,Instagram,video,26-Feb-22,,,452,,,Gogle,"$2,857.83 ","USD 1,771.64",finance,United States,,9999
P5860,@the_real_amy,YouTube,video,8/15/2025,1509020,,619,,no,Google,"₹1,131",631.6092723,food,Canada,10k,9999
P1714,@the_real_amy,LinkedIn,video,8/8/2022,27542,,,N/A,No,Apple,1333.084276,,fitness,U.K.,,32
P4078,@finance_guru,Instagram,video,27/01/2022,9879,572,,N/A,Yes,Sony,459.8316565,₹485,fitness,U.S.,500,
P3841,@sarah123,TikTok,text,2/23/2023,,3252,,,yes,,1428.684572,1318.222257,fashion,India,,9999
P1654,@lifestylelina,Instagram,text,9/18/2022,42633,,,5.86,,Apple,$741.65 ,"$1,602.60 ",tech,UK,500,47
P5815,@techietom,YouTube,reel,9/30/2022,762550,1589,,9.32,yes,Netflix,"$1,033.17 ","1,829.39 INR",travel,U.K.,1598599,9999
P7131,@travelwithsam,Twitter,video,24/01/2023,498465,2774,,,No,Apple,"USD 2,308.21",1321.81743,finance,U.S.,,
P3338,@techietom,Twitter,video,11-Jun-24,,4424,1189,7.82,Yes,Apple,"$2,371.34 ",,tech,United States,500,9999
P9242,@finance_guru,Twitter,text,25/12/2024,971808,1627,,,yes,CocaCola,3785.073238,"USD 1,262.26",finance,Germany,1.2M,
P8309,@alex_99,TikTok,text,6/12/2022,,,,,,Apple,"2,208.51 INR",₹500,fitness,Canada,500,
P1889,@johndoe,LinkedIn,image,21/07/2022,1105535,,,10.81,No,Samsung,"USD 2,477.12",,finance,India,1.2M,
P7434,@techietom,Twitter,video,27/05/2023,,1460,,,No,CocaCola,"USD 1,482.20","$1,028.83 ",fashion,USA,1.2M,19
P9592,@johndoe,LinkedIn,reel,7/15/2022,,2668,302,,yes,Sony,"$4,997.25 ","$1,709.63 ",tech,Germany,,
P9647,@alex,LinkedIn,text,18/03/2023,,4364,,11.89,Yes,Apple,239.60 INR,277.59 INR,food,USA,,9999
P4651,@sarah123,LinkedIn,video,10/23/2023,40697,1610,,N/A,Yes,Nike,"3,710.32 INR",USD 802.93,tech,Canada,10k,
P3298,@the_real_amy,TikTok,text,9/9/2024,41574,1719,1518,0.78,no,TATA,"USD 2,951.16","1,549.19 INR",food,UK,2006034,52
P4056,@finance_guru,Twitter,video,26-Jul-24,,2696,1717,N/A,Yes,Gogle,"2,988.30 INR",₹790,fashion,United States,1.2M,9999
P2817,@techietom,Twitter,text,12/3/2022,35179,762,275,N/A,no,Nkie,"USD 4,418.27","$1,571.19 ",travel,United States,2298405,38
P2927,@lifestylelina,YouTube,text,21-Jul-23,46600,,,13.35,No,Google,"USD 2,626.86",,travel,U.K.,500,9999
P7938,@the_real_amy,Twitter,text,4/15/2023,1018074,,,N/A,Yes,CocaCola,3368.541095,300.87 INR,finance,USA,1.2M,19
P6359,@travelwithsam,YouTube,text,14/05/2023,,4986,,14.07,No,Adidas,"1,574.64 INR",983.72 INR,finance,Canada,1.2M,25
P6656,@techietom,YouTube,reel,7/22/2023,1701405,1875,1763,14.72,yes,Pepsi,"2,721.19 INR","₹1,505",fitness,U.K.,3998115,
