post_id,username,platform,post_type,post_date,likes,comments,shares,engagement_rate,sponsorship,brand_name,revenue_generated,ad_spent,category,region,follower_count,campaign_duration_days
P7614,@the_real_amy,YouTube,text,2022-07-22,None,4713.0,None,13.58,Yes,Cocacola,44.13875112714157,1972.986235,finance,Usa,None,None
P1023,@alex,Twitter,image,2023-02-11,8367.0,4937.0,369.0,None,No,Nike,4058.065264,1148.827341,fashion,Germany,None,None
P1750,@finance_guru,Twitter,reel,2025-07-03,12977.0,1779.0,1530.0,None,No,Apple,3832.6,6.131650135256988,fitness,Uk,10000.0,None
P2189,@sarah123,Instagram,image,2023-02-24,None,None,1628.0,None,No,Google,1176.509526,None,tech,Usa,500.0,9999.0
P2946,@alex_99,LinkedIn,reel,2023-05-03,823858.0,None,1808.0,3.39,Yes,Apple,1131.43,None,tech,Canada,1200000.0,57.0
P6717,@alex_99,TikTok,video,2025-03-24,None,4017.0,211.0,None,None,Apple,2728.32,11.034715960324617,food,Usa,3864544.0,None
P8550,@sarah123,YouTube,video,2023-03-05,None,2804.0,150.0,None,No,Nike,2879.94,None,fashion,Usa,10000.0,None
P7136,@alex,Twitter,video,2024-08-28,1514718.0,None,1389.0,9.32,Yes,Nike,7.134806131650135,1513.18,fitness,Usa,4180766.0,48.0
P4532,@alex,LinkedIn,text,2024-07-16,212935.0,2250.0,None,1.72,None,None,12.376014427412082,9.794860234445446,travel,Germany,None,9999.0
P9741,@finance_guru,Twitter,image,2022-09-17,None,1551.0,None,None,Yes,Sony,3051.09,None,travel,Germany,10000.0,9999.0
P2170,@sarah123,YouTube,image,2024-11-26,536542.0,3757.0,None,None,No,Google,8.160504959422903,None,food,Usa,None,None
P2353,@travelwithsam,Instagram,image,2023-10-23,1624314.0,3821.0,None,None,Yes,Adidas,1417.74,None,tech,Usa,None,46.0
P3609,@johndoe,YouTube,image,2024-10-29,None,2556.0,None,None,No,Pepsi,3255.36,1496.943488,tech,Uk,1200000.0,None
P1723,@alex_99,LinkedIn,reel,2022-03-24,1383440.0,4027.0,None,None,No,Pepsi,4555.76,None,travel,Usa,500.0,37.0
P3445,@lifestylelina,LinkedIn,reel,2024-02-13,21128.0,4663.0,None,None,No,Netflix,1759.49,None,fitness,Uk,10000.0,None
P8537,@jdoe,Instagram,video,2023-08-05,731525.0,2041.0,None,5.61,No,Nike,20.998647430117224,750.65,finance,Australia,None,9999.0
P8760,@lifestylelina,Instagram,text,2025-07-05,None,1358.0,91.0,1.97,Yes,Netflix,1375.66,1730.5,finance,Germany,10000.0,9999.0
P4976,@finance_guru,Twitter,text,2024-04-14,10751.0,3769.0,None,10.8,No,Nike,2665.19,484.45,fashion,Uk,10000.0,22.0
P4057,@travelwithsam,Instagram,video,2023-12-28,1845030.0,3644.0,None,None,No,Cocacola,2182.9,1556.59,food,Canada,1200000.0,24.0
P9207,@travelwithsam,TikTok,image,2023-08-04,8003.0,None,None,8.2,None,Netflix,1504.47,939.66,food,Uk,1200000.0,3.0
P2497,@lifestylelina,Twitter,image,2025-05-27,None,924.0,None,10.95,Yes,Sony,4039.44,None,finance,Germany,10000.0,9999.0
P9592,@johndoe,LinkedIn,reel,2022-07-15,None,2668.0,302.0,None,Yes,Sony,4997.25,1709.63,tech,Germany,None,None
P5647,@alex,LinkedIn,text,2024-08-25,12356.0,195.0,139.0,12.32,No,Google,2951.15,2.5247971145175834,finance,Usa,1200000.0,9999.0
P7504,@lifestylelina,TikTok,text,2022-08-11,32828.0,None,51.0,None,Yes,Google,1107.82,691.59,tech,Usa,10000.0,45.0
P5180,@techietom,Instagram,text,2023-11-23,None,None,566.0,None,Yes,Sony,11.429215509467989,1213.136667,fashion,India,2451479.0,46.0
P3110,@alex,Twitter,image,2024-11-29,1229833.0,None,806.0,None,No,Adidas,4706.31,1260.96,fashion,Canada,1072484.0,9999.0
P4581,@travelwithsam,Instagram,image,2023-10-19,39740.0,1029.0,1010.0,13.13,No,Samsung,29.58746618575293,795.6606281,tech,Canada,3205728.0,35.0
P5980,@jdoe,LinkedIn,text,2023-08-18,None,None,260.0,None,No,Tata,31.26623083859333,10.941952209197476,food,Usa,4980637.0,23.0
P1295,@techietom,YouTube,image,2022-04-20,10704.0,None,725.0,5.2,Yes,None,2410.590068,11.916366095581605,tech,India,1200000.0,None
P8474,@lifestylelina,YouTube,reel,2025-02-07,27886.0,None,652.0,None,None,Google,2891.73,906.22,finance,Canada,1200000.0,9999.0
P4654,@alex_99,Instagram,video,2022-12-25,1782678.0,None,596.0,None,None,Cocacola,2917.433931,660.71,travel,Germany,2745304.0,6.0
P4537,@jdoe,Instagram,image,2025-07-08,14955.0,None,None,8.5,No,Google,2068.7,10.662308385933274,fitness,Australia,10000.0,9999.0
P8113,@jdoe,LinkedIn,image,2023-07-12,1090121.0,498.0,973.0,None,Yes,Adidas,3031.88,1797.0438,fashion,Usa,1725549.0,10.0
P7978,@sarah123,LinkedIn,image,2023-03-20,47086.0,114.0,None,None,No,Pepsi,30.94003606853021,532.0770903,food,Canada,None,None
P3690,@alex_99,LinkedIn,text,2024-11-08,1934662.0,2294.0,1582.0,None,None,Google,2878.96,384.08,food,Usa,1752297.0,19.0
P7736,@alex,TikTok,video,2025-07-13,38396.0,None,957.0,None,No,Sony,446.5169542,None,fitness,Usa,None,None
P2508,@the_real_amy,Instagram,reel,2022-09-24,35010.0,None,1948.0,None,No,Samsung,1.5019161406672679,13.49943642921551,fashion,Australia,1200000.0,34.0
P8436,@finance_guru,Instagram,text,2022-05-18,1382188.0,None,None,13.85,None,Netflix,2848.835784,None,travel,Canada,10000.0,48.0
P1007,@johndoe,Instagram,video,2022-07-28,238.0,2607.0,None,5.43,No,Nike,11.868349864743012,None,finance,Australia,None,29.0
P9932,@travelwithsam,LinkedIn,video,2023-03-23,37158.0,4951.0,None,None,Yes,Adidas,4898.74,None,food,Uk,2431492.0,9999.0
P8401,@jdoe,TikTok,reel,2023-07-19,None,None,1126.0,10.92,Yes,Nike,4329.56,None,food,Germany,4719284.0,49.0
P9785,@johndoe,LinkedIn,image,2022-11-27,1292464.0,None,1788.0,None,Yes,Samsung,6.605049594229035,16.7023219116321,fitness,Usa,500.0,9999.0
P6217,@the_real_amy,YouTube,video,2022-08-24,36468.0,2463.0,None,None,No,Adidas,899.5171225,1659.49481,food,Canada,None,9999.0
P4865,@travelwithsam,Twitter,reel,2024-06-09,36661.0,None,631.0,None,Yes,None,4800.85,1405.638644,fitness,Canada,500.0,None
P6997,@travelwithsam,YouTube,text,2022-11-23,732405.0,2472.0,498.0,5.54,Yes,None,21.550946798917945,None,fashion,India,500.0,9999.0
P9753,@alex,LinkedIn,reel,2024-07-24,None,None,1436.0,None,None,Pepsi,2868.69,17.357980162308387,tech,Usa,None,9999.0
P3129,@jdoe,LinkedIn,reel,2025-05-10,29100.0,None,None,11.77,None,None,53.74211000901713,75.58,tech,India,None,None
P3521,@johndoe,LinkedIn,video,2025-01-07,1806517.0,2565.0,715.0,None,No,Sony,1410.76,1.4310189359783587,food,Germany,None,None
P6437,@the_real_amy,YouTube,text,2022-03-03,None,3406.0,None,14.91,Yes,Pepsi,3963.113658,11.821122633002705,fitness,India,500.0,None
P7456,@finance_guru,TikTok,video,2024-08-12,1710412.0,4177.0,833.0,10.13,Yes,Cocacola,1434.005585,None,fitness,Uk,500.0,9999.0
P2304,@johndoe,YouTube,image,2023-11-28,2382.0,None,None,2.87,None,Netflix,35.93327321911632,1478.72,food,India,10000.0,None
P7409,@sarah123,YouTube,text,2022-07-29,14162.0,None,None,None,None,Pepsi,1975.928834,None,finance,India,None,59.0
P2220,@sarah123,TikTok,video,2023-09-20,None,2890.0,None,None,Yes,Google,4750.406532,13.748534715960325,fitness,Uk,None,9999.0
P6353,@alex_99,TikTok,image,2023-10-29,None,None,897.0,None,Yes,Adidas,4173.47,538.27,tech,India,500.0,49.0
P2787,@sarah123,YouTube,image,2022-02-02,48008.0,670.0,1147.0,None,Yes,Sony,35.121731289449954,951.7112632,tech,Canada,10000.0,9999.0
P3745,@techietom,Instagram,reel,2024-10-07,552413.0,None,None,2.53,None,Adidas,4679.111181,18.245942290351667,food,Uk,1200000.0,None
P8014,@the_real_amy,LinkedIn,video,2023-09-16,None,None,None,None,None,Samsung,1434.09,843.93,travel,Uk,1609295.0,9999.0
P6308,@sarah123,YouTube,text,2023-12-10,35710.0,1925.0,924.0,13.25,Yes,None,821.92,5.173579801623084,tech,Usa,10000.0,17.0
P8356,@sarah123,LinkedIn,reel,2022-10-23,None,990.0,898.0,None,None,Adidas,31.55996393146979,567.82,finance,Canada,10000.0,None
P2030,@finance_guru,YouTube,video,2025-01-17,930948.0,None,None,2.33,No,Netflix,692.1959736,1407.37,travel,Usa,10000.0,12.0
P9724,@the_real_amy,Twitter,video,2025-06-02,36284.0,53.0,527.0,None,No,Sony,5.730275022542831,1770.964266,fashion,Uk,1200000.0,40.0
P2478,@the_real_amy,TikTok,video,2025-03-15,None,None,385.0,10.01,No,Samsung,3945.27,641.7,finance,Australia,1200000.0,30.0
P8256,@techietom,Twitter,video,2022-10-05,1059113.0,None,None,None,No,None,1243.39,12.387285843101894,fitness,Usa,10000.0,16.0
P3357,@johndoe,Instagram,image,2025-08-04,939385.0,2561.0,1201.0,4.95,Yes,Google,818.1986641,4.826420198376916,fashion,Canada,10000.0,9999.0
P5049,@johndoe,Twitter,reel,2023-03-25,4886.0,None,None,10.57,No,Sony,3957.290871,1111.89,travel,Usa,500.0,None
P6424,@alex,LinkedIn,video,2024-06-20,284514.0,None,None,None,No,Nike,45.79891794409378,16.343552750225427,food,Australia,10000.0,1.0
P1889,@johndoe,LinkedIn,image,2022-07-21,1105535.0,None,None,10.81,No,Samsung,2477.12,None,finance,India,1200000.0,None
P9426,@techietom,LinkedIn,reel,2023-12-17,922.0,2950.0,1813.0,None,None,Adidas,43.02220468890893,21.18406221821461,finance,Germany,1200000.0,9999.0
P2533,@sarah123,Instagram,image,2023-12-12,48564.0,2435.0,None,13.87,No,Apple,1049.88,5.326532912533814,fitness,Uk,10000.0,9999.0
P8068,@alex_99,LinkedIn,video,2022-03-17,15228.0,None,None,1.66,No,Google,257.1630396,892.98,fitness,Australia,None,5.0
P6351,@travelwithsam,Instagram,reel,2025-07-04,None,1837.0,689.0,None,Yes,Cocacola,3270.6,207.26,fashion,Usa,1200000.0,6.0
P4749,@the_real_amy,Instagram,text,2022-09-20,2103.0,None,None,None,None,Nike,1008.59,7.889427412082958,tech,India,2449808.0,7.0
P3017,@finance_guru,Instagram,image,2022-10-16,12391.0,4325.0,None,None,No,Apple,2770.990115,6.920649233543733,fashion,Uk,4816629.0,None
P2753,@sarah123,Twitter,video,2022-09-17,1017472.0,1205.0,None,None,No,Adidas,16.073038773669975,123.04,food,Usa,None,9999.0
P8396,@sarah123,YouTube,text,2024-10-04,None,None,298.0,None,Yes,Apple,3177.09,1420.66,tech,Usa,None,9999.0
P2811,@sarah123,TikTok,video,2023-05-30,None,None,1474.0,None,Yes,Adidas,3401.49,9.580703336339043,fashion,Australia,500.0,35.0
P3652,@alex,Twitter,reel,2024-03-27,1439022.0,3471.0,252.0,None,Yes,Google,7.405320108205591,None,fitness,Germany,953622.0,None
P7694,@travelwithsam,Instagram,reel,2022-06-22,423258.0,2964.0,498.0,None,Yes,Pepsi,37.95604147880974,None,finance,Usa,None,48.0
P8128,@finance_guru,Twitter,video,2022-08-22,6644.0,165.0,1438.0,6.98,No,Google,1694.09,575.4506046,travel,Uk,2927553.0,24.0
P5165,@the_real_amy,LinkedIn,video,2025-05-28,None,None,None,None,No,Pepsi,33.82540577096483,None,tech,Usa,10000.0,None
P1408,@travelwithsam,Instagram,reel,2024-05-21,None,None,1876.0,None,No,Cocacola,4.136609558160505,15.768146979260596,tech,Usa,1200000.0,None
P6161,@alex_99,TikTok,image,2025-02-26,10776.0,4478.0,None,None,None,Netflix,2363.43,None,fitness,India,None,2.0
P8589,@johndoe,LinkedIn,reel,2025-08-01,401994.0,2258.0,None,11.79,None,Adidas,1314.832363,1615.66,fitness,Australia,1923467.0,11.0
P3854,@lifestylelina,YouTube,reel,2024-09-09,None,2587.0,None,None,Yes,Cocacola,3762.04,764.01,fashion,Australia,10000.0,59.0
P8655,@sarah123,Twitter,video,2024-06-01,None,2827.0,1585.0,None,Yes,Apple,3365.170936,1136.93,finance,Usa,4602231.0,54.0
P1367,@alex,LinkedIn,reel,2022-10-28,1085257.0,None,1701.0,None,Yes,Google,3.629395852119026,1318.53,tech,Usa,419329.0,None
P8170,@techietom,Instagram,video,2025-03-15,1441628.0,None,1178.0,12.25,None,Pepsi,54.71167718665465,6.85302073940487,fashion,Australia,None,None
P2376,@alex,YouTube,text,2025-04-05,1327222.0,1098.0,276.0,None,Yes,Tata,30.697362488728583,946.55,fashion,Canada,3368351.0,9999.0
P7938,@the_real_amy,Twitter,text,2023-04-15,1018074.0,None,None,None,Yes,Cocacola,3368.541095,3.3912308385933274,finance,Usa,1200000.0,19.0
P7523,@alex_99,YouTube,text,2022-08-08,None,None,615.0,None,No,Nike,36.40667267808837,1348.384915,finance,Uk,None,9999.0
P3505,@the_real_amy,Twitter,text,2022-07-11,None,4188.0,None,None,No,Cocacola,47.155996393146985,497.31,finance,Usa,500.0,20.0
P9221,@techietom,YouTube,video,2023-06-29,None,4000.0,None,None,None,Netflix,32.92380522993688,813.2619154,finance,Usa,None,9999.0
P2850,@johndoe,LinkedIn,image,2022-07-02,1313735.0,1141.0,None,None,Yes,Adidas,22.610459873760146,16.972385031559963,finance,Usa,244377.0,3.0
P5737,@sarah123,YouTube,image,2024-05-28,1370704.0,2789.0,None,None,None,Apple,1.7921550946798919,1912.3,food,Uk,1859497.0,26.0
P3383,@jdoe,YouTube,image,2025-01-24,42570.0,None,None,None,None,Tata,42.72148331830478,1862.72,finance,Uk,500.0,None
P8214,@alex_99,Twitter,reel,2025-06-16,None,4391.0,None,None,None,Cocacola,4246.56,1679.469262,fashion,Canada,None,None
P7250,@jdoe,Instagram,video,2022-04-30,544755.0,None,None,10.36,None,Nike,1670.266772,627.11,tech,Usa,1200000.0,46.0
P5258,@alex,YouTube,reel,2025-08-19,None,2566.0,975.0,None,No,Pepsi,3429.69,1192.013078,food,Canada,1895054.0,9999.0
P8125,@sarah123,TikTok,reel,2024-02-08,None,3327.0,None,7.33,Yes,Nike,172.6273391,271.7734918,finance,Usa,None,9999.0
P6054,@travelwithsam,TikTok,text,2025-05-01,None,None,1257.0,None,No,Google,1347.55,1862.79,food,Australia,None,None
P6685,@sarah123,YouTube,image,2022-11-08,33998.0,884.0,1757.0,6.43,Yes,Pepsi,4292.33,9.117110009017132,fashion,Canada,1200000.0,9999.0
P2698,@johndoe,Twitter,video,2023-10-10,14715.0,3856.0,None,2.49,No,Cocacola,7.1686203787195675,21.715058611361588,food,Australia,500.0,29.0
P9102,@alex_99,Instagram,reel,2025-04-20,22418.0,None,1121.0,None,Yes,Nike,4085.66,11.656221821460777,tech,Germany,500.0,9999.0
P2817,@techietom,Twitter,text,2022-03-12,35179.0,762.0,275.0,None,No,Nike,4418.27,1571.19,travel,Usa,2298405.0,38.0
P6075,@the_real_amy,Instagram,video,2024-01-25,2775.0,4659.0,None,None,Yes,Netflix,19.653291253381425,13.271866546438233,finance,Australia,None,20.0
P3386,@the_real_amy,Twitter,text,2025-08-28,36738.0,2040.0,None,None,Yes,Cocacola,3994.73,None,fitness,Uk,1200000.0,9999.0
P3725,@johndoe,LinkedIn,reel,2023-02-27,37099.0,1942.0,359.0,14.17,No,Sony,52.71122633002705,12.111474301172228,fitness,Usa,1200000.0,9999.0
P4184,@finance_guru,Instagram,reel,2023-05-21,49343.0,861.0,567.0,None,Yes,Nike,30.63570784490532,1795.48,fitness,Germany,1200000.0,None
P5695,@alex,Instagram,image,2024-03-22,None,636.0,None,None,Yes,Adidas,4157.23,5.173579801623084,travel,Usa,500.0,9999.0
P2755,@techietom,LinkedIn,reel,2025-05-19,44825.0,None,None,None,Yes,Nike,1307.81,854.9949535,fashion,Uk,500.0,9999.0
P8884,@alex,Twitter,video,2025-11-05,1822199.0,None,1399.0,9.69,None,Tata,8.769837691614066,1024.98,finance,Canada,1200000.0,None
P4709,@lifestylelina,LinkedIn,text,2022-12-25,1013438.0,4106.0,None,None,No,Nike,3421.07,72.86,fitness,Germany,10000.0,5.0
P4474,@lifestylelina,Twitter,video,2024-11-24,None,1289.0,1447.0,3.65,No,Tata,797.19,14.867673579801624,tech,Usa,None,9999.0
P1183,@the_real_amy,Twitter,image,2022-03-03,23906.0,3183.0,1851.0,12.26,Yes,Adidas,10.888187556357078,32.55489562,food,Canada,500.0,17.0
P3265,@techietom,YouTube,image,2024-09-15,19520.0,None,990.0,5.65,None,Tata,16.670423805229937,578.73,fitness,Usa,500.0,9999.0
P7212,@johndoe,Instagram,video,2022-01-08,None,None,None,None,No,Adidas,1616.14,None,fashion,Australia,1200000.0,None
P9874,@finance_guru,Twitter,image,2023-04-06,33455.0,None,971.0,13.55,Yes,Cocacola,24.884580703336344,184.06,fitness,Uk,598404.0,None
P7639,@sarah123,YouTube,video,2023-08-26,9486.0,None,None,None,None,Adidas,257.6904438,None,finance,Canada,500.0,9999.0
P8024,@the_real_amy,LinkedIn,image,2024-01-16,None,None,659.0,None,None,Google,2195.572719,1270.56,food,Australia,1200000.0,9999.0
P1095,@the_real_amy,Twitter,video,2024-02-18,None,None,1743.0,None,None,Sony,165.6994751,44.55,fashion,Uk,1200000.0,12.0
P2222,@lifestylelina,TikTok,reel,2023-08-31,None,1234.0,443.0,None,No,None,1711.29,2.6550946798917945,food,Usa,None,57.0
P7003,@alex_99,Twitter,image,2024-09-07,1824463.0,2959.0,None,None,None,Netflix,33.60009017132552,3.990081154192967,finance,Uk,1200000.0,9999.0
P7542,@jdoe,LinkedIn,reel,2022-01-01,47448.0,2877.0,None,None,Yes,Samsung,2456.23,17.57213706041479,tech,Usa,4753792.0,45.0
P8954,@johndoe,LinkedIn,text,2023-07-28,953220.0,None,None,4.2,None,Netflix,26.19477006311993,6.276938683498647,fashion,Usa,919634.0,54.0
P1966,@techietom,Instagram,image,2024-09-13,1887430.0,2892.0,1695.0,None,Yes,Netflix,2290.49,None,food,Canada,511662.0,None
P3230,@alex_99,Twitter,text,2023-11-04,3262.0,None,52.0,None,Yes,Nike,4435.25,1313.87,fashion,Usa,3200950.0,9999.0
P3307,@johndoe,TikTok,text,2025-02-24,29932.0,2785.0,None,None,None,Netflix,2988.56,None,food,Usa,1200000.0,32.0
P2354,@lifestylelina,Instagram,video,2024-08-29,839574.0,None,None,None,Yes,Adidas,12.466523895401263,1190.36,food,Canada,1200000.0,9999.0
P7892,@johndoe,Twitter,reel,2023-06-09,1633471.0,3682.0,905.0,3.94,Yes,Google,810.9588909,9.096032461677186,tech,Uk,1200000.0,59.0
P4733,@techietom,TikTok,video,2025-01-25,7243.0,None,None,None,None,Netflix,2.7348963029756534,13.266456266907124,fitness,Uk,10000.0,None
P6967,@travelwithsam,TikTok,reel,2025-06-23,1823736.0,None,None,None,Yes,Adidas,284.79,None,food,Usa,1200000.0,58.0
P2365,@travelwithsam,Instagram,image,2025-09-26,46675.0,4478.0,1429.0,10.96,Yes,None,2990.62977,1804.63,tech,Australia,10000.0,45.0
P7077,@alex_99,Twitter,video,2025-07-22,None,None,499.0,None,No,None,144.53,15.87376014427412,fitness,Usa,500.0,9999.0
P6234,@johndoe,LinkedIn,image,2022-11-20,None,None,1920.0,10.27,Yes,Adidas,50.383228133453564,None,travel,Uk,1231296.0,17.0
P8597,@alex_99,Instagram,reel,2022-07-24,None,4204.0,1302.0,None,Yes,Cocacola,4834.731439,1267.433031,travel,Australia,10000.0,8.0
P2941,@lifestylelina,Instagram,video,2023-09-15,985050.0,3545.0,None,None,None,Cocacola,3386.65,1332.85,tech,Canada,10000.0,9999.0
P3855,@alex,Instagram,image,2023-03-30,None,None,155.0,14.07,None,Cocacola,2170.620803,1944.61,tech,Germany,None,9999.0
P8020,@techietom,Instagram,reel,2025-12-03,None,None,1534.0,None,No,Nike,32.202434625788996,None,food,Usa,4116241.0,None
P1045,@techietom,YouTube,text,2025-04-04,28684.0,497.0,None,None,Yes,Tata,15.227682596934175,11.293958521190262,fitness,India,10000.0,30.0
P2732,@travelwithsam,Twitter,text,2022-09-24,None,None,None,11.41,Yes,Adidas,1704.16,1265.77,tech,India,10000.0,None
P1760,@finance_guru,TikTok,image,2025-03-16,1745171.0,None,1224.0,None,Yes,Apple,974.5122967,3.3701532912533816,travel,Usa,500.0,9999.0
P9897,@sarah123,Twitter,image,2023-07-31,39390.0,2431.0,None,7.71,No,Google,119.03,None,food,India,500.0,None
P4056,@finance_guru,Twitter,video,2024-07-26,None,2696.0,1717.0,None,Yes,Google,33.68237150586114,8.904418394950406,fashion,Usa,1200000.0,9999.0
P3800,@alex_99,YouTube,video,2024-06-02,None,None,None,None,No,Nike,2999.4,229.07,fashion,Germany,299283.0,9999.0
P8598,@alex_99,YouTube,image,2025-04-20,None,2951.0,None,None,Yes,Pepsi,1861.91,1545.60511,food,Germany,None,9999.0
P3547,@sarah123,YouTube,text,2025-01-04,None,1504.0,415.0,14.93,None,Google,9.943642921550948,None,tech,Germany,10000.0,21.0
P1591,@alex,Twitter,video,2022-01-21,None,4485.0,None,None,None,Tata,37.09422903516682,1720.51,tech,Uk,2949811.0,51.0
P3471,@lifestylelina,Instagram,text,2022-05-17,25662.0,None,667.0,None,No,Cocacola,4332.69,318.2427076,fashion,Usa,500.0,6.0
P7450,@lifestylelina,Twitter,reel,2022-10-11,11410.0,4069.0,1051.0,6.36,No,Adidas,2530.38,19.945897204688908,food,Usa,None,9999.0
P7175,@sarah123,TikTok,reel,2023-06-12,None,3797.0,None,None,No,Nike,1537.49,9.727231740306582,fitness,India,1200000.0,9999.0
P3478,@the_real_amy,TikTok,video,2023-12-05,None,307.0,1593.0,None,No,Google,716.71,None,fashion,India,1200000.0,9999.0
P4293,@alex_99,Twitter,text,2022-06-23,662422.0,2747.0,None,None,No,None,4754.336498,None,finance,Usa,1200000.0,35.0
P6993,@techietom,YouTube,video,2022-03-13,None,4891.0,896.0,None,Yes,Google,53.41523895401262,1333.42,finance,India,4721053.0,18.0
P6906,@techietom,TikTok,reel,2025-04-16,None,None,1743.0,None,No,Pepsi,15.464720468890892,780.8086115,fitness,Australia,1200000.0,38.0
P9773,@johndoe,YouTube,video,2023-12-04,None,None,None,None,Yes,Samsung,1995.485951,764.62,food,Uk,1200000.0,56.0
P7035,@jdoe,LinkedIn,text,2022-12-09,41875.0,3081.0,None,8.54,None,Sony,37.26375112714157,1922.1,tech,Usa,270646.0,24.0
P3680,@techietom,TikTok,image,2022-08-19,None,1977.0,None,4.84,No,Adidas,1845.6,352.436385,food,Uk,10000.0,9999.0
P1764,@alex,TikTok,reel,2022-07-01,292971.0,None,None,13.14,No,Google,12.981176735798018,2.9768935978358884,food,Canada,1200000.0,47.0
P4192,@sarah123,Twitter,image,2023-09-26,6305.0,None,433.0,None,No,Nike,1661.144054,91.26,fashion,Usa,1200000.0,None
P6666,@alex_99,Instagram,video,2022-09-07,None,4182.0,None,None,Yes,Samsung,3476.88,4.905658250676285,finance,Australia,500.0,9999.0
P3768,@sarah123,TikTok,text,2025-09-12,366909.0,3970.0,None,None,Yes,Nike,2.062669071235347,14.228358881875563,fashion,Usa,10000.0,25.0
P6734,@the_real_amy,YouTube,video,2024-05-16,1743952.0,None,1749.0,10.52,No,Google,4473.426281,2.85,food,Uk,2366385.0,9999.0
P3042,@alex,LinkedIn,reel,2022-03-21,None,None,249.0,None,No,Adidas,4881.81,8.771190261496843,tech,Usa,1592673.0,None
P3527,@sarah123,LinkedIn,text,2023-06-04,None,None,470.0,2.26,Yes,None,55.36519386834986,None,fashion,Usa,1200000.0,9999.0
P5449,@the_real_amy,Instagram,video,2022-05-17,25105.0,None,None,0.95,No,Google,4114.211784,675.07,fitness,Canada,None,40.0
P1939,@travelwithsam,LinkedIn,image,2023-03-27,1977954.0,None,None,1.66,Yes,Samsung,81.25,1117.78,tech,Uk,10000.0,None
P3246,@jdoe,TikTok,text,2023-01-14,34484.0,4538.0,None,None,No,Netflix,133.69,8.476104598737601,finance,Australia,500.0,29.0
P7611,@alex,Instagram,video,2025-03-16,None,2799.0,None,None,Yes,Cocacola,123.7992168,11.181244364292155,fitness,Usa,500.0,9999.0
P1463,@finance_guru,Twitter,video,2022-09-28,1151442.0,None,None,None,None,Apple,2399.1,None,food,India,500.0,9999.0
P6486,@finance_guru,Instagram,text,2023-09-25,None,None,None,None,No,None,4683.048451,1396.57,fashion,Usa,2585681.0,9999.0
P3298,@the_real_amy,TikTok,text,2024-09-09,41574.0,1719.0,1518.0,0.78,No,Tata,2951.16,17.461564472497745,food,Uk,2006034.0,52.0
P1553,@travelwithsam,Twitter,video,2024-02-29,739872.0,None,None,None,No,Apple,37.68755635707845,6.712015329125339,finance,Uk,500.0,9999.0
P6867,@jdoe,LinkedIn,reel,2024-06-22,None,4856.0,1214.0,None,No,Tata,18.12443642921551,0.8483994589720468,travel,Canada,4462402.0,9999.0
P4846,@the_real_amy,Instagram,reel,2024-04-26,1386821.0,None,1231.0,4.88,No,Netflix,3488.87139,15.91,travel,Usa,500.0,None
P5007,@alex_99,TikTok,image,2023-09-18,None,None,None,None,Yes,Cocacola,52.03888638412985,496.03,travel,India,500.0,9999.0
P3102,@lifestylelina,LinkedIn,image,2025-04-30,13136.0,None,None,None,No,Samsung,1170.75,527.5887104,fitness,Usa,None,None
P8843,@lifestylelina,YouTube,reel,2022-09-22,337069.0,None,71.0,None,None,Nike,4096.983473,1867.52,fashion,Usa,10000.0,54.0
P5557,@alex,Twitter,image,2023-05-16,None,None,None,None,No,Adidas,1771.35,1568.74,travel,Usa,4818411.0,None
P9663,@lifestylelina,TikTok,video,2024-08-03,None,None,None,13.94,Yes,Samsung,40.926510369702434,18.552750225428316,fitness,Usa,500.0,None
P6361,@lifestylelina,LinkedIn,text,2025-02-05,None,985.0,None,None,Yes,Apple,38.36598286744815,12.51972497745717,tech,India,10000.0,None
P5796,@travelwithsam,Twitter,image,2023-05-25,None,1411.0,784.0,None,No,None,2776.11,6.6839495040577095,fashion,Usa,1200000.0,None
P1768,@the_real_amy,TikTok,image,2022-11-14,772747.0,2466.0,None,None,Yes,Adidas,368.84,None,tech,India,None,None
P6409,@the_real_amy,YouTube,video,2022-01-20,18019.0,None,None,5.92,No,Netflix,2269.86,16.997294860234447,fashion,Usa,936283.0,24.0
P7993,@travelwithsam,Twitter,reel,2024-07-23,1865520.0,3398.0,362.0,3.15,Yes,Apple,13.37917042380523,None,food,Australia,1742388.0,None
P5437,@the_real_amy,YouTube,reel,2022-12-16,None,None,None,None,Yes,Google,330.49,421.22,fashion,Germany,179501.0,14.0
P7776,@the_real_amy,YouTube,text,2022-04-17,34724.0,4558.0,None,None,No,None,4057.02,None,fitness,Usa,3848689.0,None
P3524,@jdoe,LinkedIn,reel,2024-01-07,419674.0,None,1935.0,None,Yes,Cocacola,36.393823264201984,520.9,finance,Usa,None,None
P5081,@finance_guru,TikTok,text,2023-06-06,1655289.0,1307.0,None,7.64,None,Adidas,940.4,1605.328902,fitness,Canada,10000.0,None
P1810,@johndoe,LinkedIn,reel,2025-11-06,None,757.0,135.0,1.59,Yes,Google,475.47,None,food,Usa,2037003.0,None
P5170,@finance_guru,TikTok,video,2022-12-26,None,3558.0,1580.0,None,Yes,Sony,562.6665764,15.65599639314698,finance,Usa,500.0,None
P1024,@johndoe,YouTube,text,2025-04-25,36343.0,None,102.0,None,Yes,None,48.38818755635708,None,food,Canada,10000.0,57.0
